SSY,HLE,NLE,HMO,SSY-HLE,SSY-NLE,HLE-NLE,SSY-HMO,HLE-HMO,NLE-HMO,SSY-HLE-NLE,SSY-HLE-HMO,SSY-NLE-HMO,HLE-NLE-HMO,topology
4670212.7659396995,3936170.212751,3936170.212751,5319148.93615,0.0,0.0,734042.5531887,0.0,0.0,0.0,648936.1702103,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4592198.581897443,2585106.3829689,2585106.3829689,6036170.212743021,0.0,0.0,2007092.1989285434,0.0,0.0,0.0,1443971.6308455768,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
5904255.319126501,5904255.319126501,5095744.6808317,5095744.6808317,655319.14893368,0.0,0.0,0.0,0.0,1463829.78722848,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
7396765.238269765,6180851.0638063,6180851.0638063,7031914.8935903,0.0,0.0,851063.8297840001,0.0,0.0,0.0,0.0,0.0,0.0,364850.3443603157,"(((HLE,NLE),HMO),SSY)"
4617021.2765782,4617021.2765782,7041782.390398773,6957446.808484199,2340425.5319060003,0.0,0.0,0.0,0.0,0.0,0.0,84335.58225499868,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
6393617.0212523,6393617.0212523,8521276.5957123,8980153.373370131,2127659.5744600003,0.0,0.0,0.0,0.0,0.0,458876.7773386818,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5329787.2340223,4648936.1701951,4648936.1701951,6255319.1489124,0.0,0.0,680851.0638272001,0.0,0.0,0.0,925531.9148901,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
8049645.390394944,3202127.6595623,3202127.6595623,8049645.390394944,0.0,0.0,5104255.319129541,256737.5886160457,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
1638297.8723342,5163829.78721442,1638297.8723342,2821808.5106275748,0.0,1183510.638293375,0.0,0.0,0.0,0.0,0.0,0.0,2342021.276586845,0.0,"(((SSY,NLE),HMO),HLE)"
4627659.574450499,4749055.474450039,4627659.574450499,5870709.880828755,0.0,121395.89989315571,0.0,0.0,0.0,0.0,1121654.4063787165,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
6074468.0850833,6811170.212740076,7215522.357419389,6074468.0850833,0.0,0.0,0.0,736702.127656775,0.0,0.0,0.0,404352.1449984635,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
5117021.2765763,8074468.085075701,8074468.085075701,5117021.2765763,0.0,0.0,117021.2765953,3074468.0850947,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
3734042.5531773004,5563829.787212901,3734042.5531773004,5563829.787212901,0.0,2797872.3404149,0.0,0.0,968085.1063793,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
7186170.21273865,7566043.054226568,6219858.156359343,6219858.156359343,0.0,0.0,0.0,0.0,0.0,966312.0566984557,0.0,0.0,379872.84180706716,0.0,"(((NLE,HMO),SSY),HLE)"
6595744.680826,5053191.4893424995,5053191.4893424995,6595744.680826,0.0,0.0,1631105.1053129507,88551.91387200392,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
6904255.3191227,7818531.026566034,6904255.3191227,7288749.629759537,0.0,384494.3106368368,0.0,0.0,0.0,0.0,0.0,0.0,529781.3967001145,0.0,"(((SSY,NLE),HMO),HLE)"
6574468.085081399,7570579.363801019,6574468.085081399,7108099.126568734,0.0,533631.0419128658,0.0,0.0,0.0,0.0,0.0,0.0,462480.23627483833,0.0,"(((SSY,NLE),HMO),HLE)"
2127659.5744600003,3734042.5531773004,3734042.5531773004,2127659.5744600003,0.0,0.0,797872.3404225,2404255.3191398,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
4457446.8084937,4457446.8084937,7627659.5744391,6946808.5106119,2489361.7021182002,0.0,0.0,0.0,0.0,0.0,0.0,680851.0638272001,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
8643617.021243751,10568085.10634282,3815602.8372195433,3815602.8372195433,0.0,0.0,0.0,0.0,0.0,4828014.184024207,0.0,0.0,1924468.08509907,0.0,"(((NLE,HMO),SSY),HLE)"
6490357.361677464,6489361.702103,5723404.2552974,5723404.2552974,0.0,0.0,0.0,0.0,0.0,765957.4468056001,0.0,0.0,0.0,995.6597251025995,"(((NLE,HMO),HLE),SSY)"
5361702.127639201,5361702.127639201,3808510.6382834,3808510.6382834,1691489.3616957,0.0,0.0,0.0,0.0,3244680.8510515,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
7172403.448908915,4683589.418067308,4680851.063812001,4680851.063812001,0.0,0.0,0.0,0.0,0.0,2738.353832968318,0.0,0.0,0.0,2488814.0308416067,"(((NLE,HMO),HLE),SSY)"
4712765.9574289,4712765.9574289,8191489.361671001,5989361.7021049,1276595.744676,0.0,0.0,0.0,0.0,0.0,0.0,2202127.6595660998,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
6638297.8723152,9274715.725496672,6638297.8723152,8872340.4254982,0.0,2234042.553183,0.0,0.0,0.0,0.0,0.0,0.0,402375.29978570505,0.0,"(((SSY,NLE),HMO),HLE)"
4670212.7659396995,4670212.7659396995,7224661.346781057,6749999.99997435,2079787.2340346503,0.0,0.0,0.0,0.0,0.0,0.0,474661.3467003239,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
6112765.957423581,4478723.4042383,5284574.468065024,4478723.4042383,0.0,0.0,0.0,0.0,805851.063826725,0.0,0.0,0.0,0.0,828191.4893585551,"(((HLE,HMO),NLE),SSY)"
6978723.4042288,4212765.9574308,4212765.9574308,7014940.221249939,0.0,0.0,2765957.446798,0.0,0.0,0.0,36216.81746794748,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
3914893.6170064,4604515.347854843,3914893.6170064,4505262.39998288,0.0,689621.7309548262,0.0,0.0,0.0,0.0,-99252.94768047391,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
6473404.25529455,5209219.858490844,6723334.299974452,5209219.858490844,0.0,0.0,0.0,0.0,1264184.3968037067,0.0,0.0,249930.0443607524,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
5506025.701042906,11402692.904211989,5407801.418064557,5407801.418064557,0.0,0.0,0.0,0.0,0.0,98224.28210600973,0.0,0.0,5896667.199977593,0.0,"(((NLE,HMO),SSY),HLE)"
6446808.5106138,4904255.319130301,6446808.5106138,4904255.319130301,0.0,1361702.1276544002,0.0,0.0,2904255.3191378997,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
3478723.4042420997,5010042.873385217,3478723.4042420997,4946808.5106195,0.0,1468085.1063774,0.0,0.0,0.0,0.0,0.0,0.0,63234.3625529512,0.0,"(((SSY,NLE),HMO),HLE)"
5393617.0212561,5393617.0212561,6958376.855292708,6977622.611675613,1564759.834036607,0.0,0.0,0.0,0.0,0.0,19245.756702054525,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
5829787.2340204,3319148.9361576,5829787.2340204,3319148.9361576,0.0,192424.23712692835,0.0,0.0,2703062.5350961112,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
5361702.127639201,5361702.127639201,5195035.4606185565,5195035.4606185565,2048936.17020498,0.0,0.0,0.0,0.0,2215602.837225623,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
4585106.382961299,4585106.382961299,6836170.212739981,5930851.06380725,1345744.68084595,0.0,0.0,0.0,0.0,0.0,0.0,905319.14893273,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
2414893.6170121,3936170.212751,2414893.6170121,3063829.7872224003,0.0,648936.1702103,0.0,0.0,0.0,0.0,0.0,0.0,872340.4255286,0.0,"(((SSY,NLE),HMO),HLE)"
3744680.8510496,3744680.8510496,4085106.3829632,4085106.3829632,702127.6595718,0.0,0.0,0.0,0.0,361702.12765820004,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
3182853.580838969,4239774.74253708,3802033.8021132117,3182853.580838969,0.0,0.0,0.0,619180.2219125408,0.0,0.0,0.0,0.0,437740.9404238685,0.0,"(((SSY,HMO),NLE),HLE)"
6145947.910614943,3765957.4467942,5957446.808488,3765957.4467942,0.0,0.0,0.0,0.0,2191489.3616938004,0.0,0.0,0.0,0.0,188501.10170141136,"(((HLE,HMO),NLE),SSY)"
5276595.7446608,4191489.3616862,5276595.7446608,4191489.3616862,0.0,233273.16053102846,0.0,0.0,1318379.5436120115,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
3489361.7021144,3489361.7021144,4404255.3191321995,5397872.340405021,914893.6170178,0.0,0.0,0.0,0.0,0.0,993617.0212728201,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
6851063.829761201,7559367.831886169,5659574.4680636,5659574.4680636,0.0,0.0,0.0,0.0,0.0,1191489.3616976,0.0,0.0,708304.0015930531,0.0,"(((NLE,HMO),SSY),HLE)"
4351063.8297707,4351726.045728144,5374997.8574263835,4351063.8297707,0.0,0.0,0.0,662.2158020187601,0.0,0.0,0.0,1023271.8121237712,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
4473404.255302151,3801418.439347257,5137171.668065585,3801418.439347257,0.0,0.0,0.0,0.0,671985.8156357444,0.0,0.0,663767.4122315202,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
9212765.9574118,10351063.8297479,10553191.4893216,9212765.9574118,0.0,0.0,0.0,1138297.8723361,0.0,0.0,0.0,202127.65957370002,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
3773665.107432469,1661782.2723341107,3251655.853179133,1661782.2723341107,0.0,0.0,0.0,0.0,1589873.5808450223,0.0,0.0,0.0,0.0,522009.25499801635,"(((HLE,HMO),NLE),SSY)"
2010638.2978647,4865248.226577257,2010638.2978647,5374468.08508596,0.0,2854609.9287125566,0.0,0.0,0.0,0.0,509219.8581895543,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
3999999.9999848,3999999.9999848,6550936.162741064,5539734.034021502,1539734.0329728725,0.0,0.0,0.0,0.0,0.0,0.0,1011202.1294642426,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
3202127.6595623,7245190.028695872,3202127.6595623,3561806.6840290185,0.0,359679.0246794843,0.0,0.0,0.0,0.0,0.0,0.0,3683383.3436030247,0.0,"(((SSY,NLE),HMO),HLE)"
4680851.063812001,6007910.031892064,5648936.1701913,4680851.063812001,0.0,0.0,0.0,968085.1063793,0.0,0.0,0.0,0.0,358973.86201991246,0.0,"(((SSY,HMO),NLE),HLE)"
4276595.7446646,3659574.4680712,4276595.7446646,3659574.4680712,0.0,755319.1489333,0.0,0.0,1372340.4255267,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
6249099.275508168,8367364.526563949,5527167.828702401,5527167.828702401,0.0,0.0,0.0,0.0,0.0,721931.4471249162,0.0,0.0,2118265.2510557803,0.0,"(((NLE,HMO),SSY),HLE)"
2414893.6170121,5202127.6595547,5808510.638275799,2414893.6170121,0.0,0.0,0.0,2787234.0425426,0.0,0.0,0.0,606382.9787211,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
3553191.4893482,4068708.1148781558,3553191.4893482,4490161.0393446395,0.0,515516.625104424,0.0,0.0,0.0,0.0,421452.9244664836,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
5180851.0638101,3095744.6808392997,6999999.9999734005,3095744.6808392997,0.0,0.0,0.0,0.0,2085106.3829708,0.0,0.0,1819148.9361633,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
6978723.4042288,5177304.9648739435,6978723.4042288,5177304.9648739435,0.0,1242553.1914846401,0.0,0.0,3043971.630839497,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
8425531.9148616,5531914.893596,4393617.0212599,4393617.0212599,0.0,0.0,0.0,0.0,0.0,1138297.8723361,0.0,0.0,0.0,2893617.0212656003,"(((NLE,HMO),HLE),SSY)"
5563829.787212901,5650217.44678704,9303152.680815712,5563829.787212901,0.0,0.0,0.0,86387.65925499088,0.0,0.0,0.0,3652935.2340286723,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
6265957.4467847,6265957.4467847,7031914.8935903,7255319.1489086,765957.4468056001,0.0,0.0,0.0,0.0,0.0,223404.2553183,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
533668.509891589,533668.509891589,5599290.779765957,5599290.779765957,5602127.6595531795,0.0,0.0,0.0,0.0,536505.3892532804,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
4761444.642535098,3425531.9148806003,3425531.9148806003,4324468.08508995,0.0,0.0,898936.1702093501,0.0,0.0,0.0,0.0,0.0,0.0,436976.55776429694,"(((HLE,NLE),HMO),SSY)"
4265957.4467923,4265957.4467923,5191489.3616824,5199732.293597262,925531.9148901,0.0,0.0,0.0,0.0,0.0,8242.932207415486,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
7946808.5106081,6638297.8723152,6638297.8723152,9887234.04251562,0.0,0.0,1308510.6382929,0.0,0.0,0.0,1940425.5319075203,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
9122900.288263205,7095744.6808241,7095744.6808241,8494680.851031551,0.0,0.0,1398936.17020745,0.0,0.0,0.0,0.0,0.0,0.0,628219.4366997404,"(((HLE,NLE),HMO),SSY)"
3882978.7233895003,5318869.112745746,3882978.7233895003,4585106.382961299,0.0,702127.6595718,0.0,0.0,0.0,0.0,0.0,0.0,733762.7299972117,0.0,"(((SSY,NLE),HMO),HLE)"
5021276.595725601,4212765.9574308,5247085.488277934,4212765.9574308,0.0,0.0,0.0,0.0,808510.6382948001,0.0,0.0,225808.89276509936,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
5036170.21274682,3159574.4680731,3159574.4680731,4707446.80849275,0.0,0.0,1547872.3404196498,0.0,0.0,0.0,0.0,0.0,0.0,328723.40425406996,"(((HLE,NLE),HMO),SSY)"
7062977.961675288,5670212.7659359,5670212.7659359,6957446.808484199,0.0,0.0,1287234.0425483,0.0,0.0,0.0,0.0,0.0,0.0,105531.15305279047,"(((HLE,NLE),HMO),SSY)"
4134751.773388543,4732525.945726697,5220063.309554632,4134751.773388543,0.0,0.0,0.0,597774.172125388,0.0,0.0,0.0,487537.36414708354,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
8036453.235075844,2212765.9574384,7483273.954226883,2212765.9574384,0.0,0.0,0.0,0.0,5270507.997852312,0.0,0.0,0.0,0.0,553179.2810617278,"(((HLE,HMO),NLE),SSY)"
5886524.822318057,6968085.106356501,6968085.106356501,5886524.822318057,0.0,0.0,151063.82978666,1232624.1138251033,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
5904255.319126501,5904255.319126501,3691489.3616881003,3691489.3616881003,2723404.2553088004,0.0,0.0,0.0,0.0,4936170.2127472,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
3318928.335093771,4878546.923385717,3287234.0425406997,3287234.0425406997,0.0,0.0,0.0,0.0,0.0,31694.292244560413,0.0,0.0,1559618.5882919459,0.0,"(((NLE,HMO),SSY),HLE)"
7023718.123377565,5223796.590405681,4808510.6382796,4808510.6382796,0.0,0.0,0.0,0.0,0.0,415285.9519133155,0.0,0.0,0.0,1799921.5329718837,"(((NLE,HMO),HLE),SSY)"
4021276.5957294,4943262.411683343,4021276.5957294,5142553.19146982,0.0,921985.8156347943,0.0,0.0,0.0,0.0,199290.78010562566,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)"
5566489.361680975,5605865.720191464,4382978.723387601,4382978.723387601,0.0,0.0,0.0,0.0,0.0,1183510.638293375,0.0,0.0,39376.358021126965,0.0,"(((NLE,HMO),SSY),HLE)"
7159574.4680579,2510638.2978628003,1585106.3829727,1585106.3829727,0.0,0.0,0.0,0.0,0.0,925531.9148901,0.0,0.0,0.0,4648936.1701951,"(((NLE,HMO),HLE),SSY)"
8127659.5744372,4819148.9361519,4819148.9361519,8127659.5744372,0.0,0.0,3680851.0638158,372340.4255305,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
7510638.297843801,8297872.340394,3095744.6808392997,3095744.6808392997,0.0,0.0,0.0,0.0,0.0,4414893.6170045,0.0,0.0,787234.0425502,0.0,"(((NLE,HMO),SSY),HLE)"
6705800.232953241,4660925.1329610115,7098175.8786964305,4660925.1329610115,0.0,0.0,0.0,0.0,2044875.0999922294,0.0,0.0,392375.6454240409,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
5305851.063809625,5851477.993594786,4234042.5531754,4234042.5531754,0.0,0.0,0.0,0.0,0.0,1071808.5106342249,0.0,0.0,545626.9297851607,0.0,"(((NLE,HMO),SSY),HLE)"
1403755.8808457295,943262.4113793944,2440025.9819056215,943262.4113793944,0.0,0.0,0.0,0.0,460493.4697854842,0.0,0.0,1036270.1003152111,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
4212765.9574308,4212765.9574308,5191860.524448356,4731846.932960743,519080.9749980275,0.0,0.0,0.0,0.0,0.0,0.0,460013.59223229456,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
2574468.0850966,6038297.87231748,2574468.0850966,4569148.93615285,0.0,1994680.85105625,0.0,0.0,0.0,0.0,0.0,0.0,1469148.93616463,0.0,"(((SSY,NLE),HMO),HLE)"
7787234.0425236,6021276.5957218,8431260.446776472,6021276.5957218,0.0,0.0,0.0,0.0,1765957.4468018,0.0,0.0,644026.40382734,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
4042553.191474,4042553.191474,5950354.609551856,6495744.680826381,1907801.4180778568,0.0,0.0,0.0,0.0,0.0,545390.0709553743,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
3765957.4467942,3765957.4467942,5925531.9148711,5925531.9148711,2537415.3744584434,0.0,0.0,0.0,0.0,377840.90595601103,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
3563829.7872205004,3563829.7872205004,6770387.762740229,3784793.214879235,220963.42744596885,0.0,0.0,0.0,0.0,0.0,0.0,2985594.548924825,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
6234042.5531677995,7619079.723375303,7239361.70210015,6234042.5531677995,0.0,0.0,0.0,1005319.14893235,0.0,0.0,0.0,0.0,379718.02148791874,0.0,"(((SSY,HMO),NLE),HLE)"
4978723.4042364005,3606382.9787097,4606382.9787059,3606382.9787097,0.0,0.0,0.0,0.0,999999.9999962,0.0,0.0,0.0,0.0,372340.4255305,"(((HLE,HMO),NLE),SSY)"
5173758.864873957,7017021.276569081,6973404.25529265,5173758.864873957,0.0,0.0,0.0,1799645.3904186934,0.0,0.0,0.0,0.0,43617.02127643,0.0,"(((SSY,HMO),NLE),HLE)"
6805360.5148677565,7231522.45422784,5857501.9627437,5857501.9627437,0.0,0.0,0.0,0.0,0.0,947858.5518049088,0.0,0.0,426161.93957284867,0.0,"(((NLE,HMO),SSY),HLE)"
5829787.2340204,6662234.042527875,7375858.241461334,5829787.2340204,0.0,0.0,0.0,832446.808507475,0.0,0.0,0.0,713624.1988270754,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
5351063.8297669,6656132.342527898,5351063.8297669,6656132.342527898,0.0,2276658.128714753,0.0,0.0,971589.6160601379,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
6337469.002103577,5840425.5318927,6768240.009548749,5840425.5318927,0.0,0.0,0.0,0.0,497043.4699981112,0.0,0.0,430771.0073387886,0.0,0.0,"(((HLE,HMO),SSY),NLE)"
3787234.0425388,3787234.0425388,7393617.0212485,6499999.9999753,2712765.9574365,0.0,0.0,0.0,0.0,0.0,0.0,893617.0212732,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
5361702.127639201,5361702.127639201,4819148.9361519,4819148.9361519,787234.0425502,0.0,0.0,0.0,0.0,1329787.2340375,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
3202127.6595623,3202127.6595623,5091604.561682779,3901933.919134109,699806.2598909577,0.0,0.0,0.0,0.0,0.0,0.0,1189670.641484841,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
5058744.723385032,3514920.26594409,3368950.3829659214,3368950.3829659214,0.0,0.0,0.0,0.0,0.0,145969.8830845517,0.0,0.0,0.0,1543824.457440942,"(((NLE,HMO),HLE),SSY)"
3855627.008495987,3202127.6595623,3202127.6595623,5998482.588275078,0.0,0.0,653499.3491464528,0.0,0.0,0.0,2142855.5797790913,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
819148.9361671,4425531.9148768,819148.9361671,4425531.9148768,0.0,3664499.164879692,0.0,0.0,58116.18615935363,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
4808510.6382796,4744680.8510458,4808510.6382796,4744680.8510458,0.0,495744.68084918003,0.0,0.0,559574.46808298,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
8984863.260604156,6148936.1701894,6148936.1701894,8099290.779756457,0.0,0.0,1950354.6095670566,0.0,0.0,0.0,0.0,0.0,0.0,885572.4807413158,"(((HLE,NLE),HMO),SSY)"
6372340.4255077,7511399.9946523085,7127659.574441001,6372340.4255077,0.0,0.0,0.0,755319.1489333,0.0,0.0,0.0,0.0,383740.42021130776,0.0,"(((SSY,HMO),NLE),HLE)"
6776595.7446551,7301637.125504169,7756672.989332227,6776595.7446551,0.0,0.0,0.0,525041.3810618346,0.0,0.0,0.0,455035.8636152921,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
11361702.1276164,6563829.7872091,6563829.7872091,9074468.085071899,0.0,0.0,2510638.2978628003,0.0,0.0,0.0,0.0,0.0,0.0,2287234.0425445,"(((HLE,NLE),HMO),SSY)"
7478723.4042269,10531914.893577,7478723.4042269,10531914.893577,0.0,3444469.835093294,0.0,0.0,391278.345849577,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
6031914.8935941,7315634.543589222,7170212.765930201,6031914.8935941,0.0,0.0,0.0,1138297.8723361,0.0,0.0,0.0,0.0,145421.77733987293,0.0,"(((SSY,HMO),NLE),HLE)"
5468085.106362199,11472340.425488321,5468085.106362199,7175531.914866351,0.0,1707446.80850415,0.0,0.0,0.0,0.0,0.0,0.0,4296808.5106219705,0.0,"(((SSY,NLE),HMO),HLE)"
7439716.311673857,8484042.55315925,9086278.097837813,7439716.311673857,0.0,0.0,0.0,1044326.2411662444,0.0,0.0,0.0,602235.5452104775,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
6234042.5531677995,6234042.5531677995,6648936.1701875,6648936.1701875,1732228.7053125664,0.0,0.0,0.0,0.0,1317335.0882928665,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
2744680.8510534,2744680.8510534,9012529.075497666,3792257.0893472913,1047576.2385066574,0.0,0.0,0.0,0.0,0.0,0.0,5220271.986150376,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
6106382.9787002,6106382.9787002,8297872.340394,8626003.247839563,2191489.3616938004,0.0,0.0,0.0,0.0,0.0,328130.9076583276,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
2829787.2340318,2829787.2340318,3680851.0638158,3680851.0638158,1132160.9468042084,0.0,0.0,0.0,0.0,281097.1173393574,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
5520861.868064127,6531583.111677308,5414893.6170007,5414893.6170007,0.0,0.0,0.0,0.0,0.0,105968.25078683137,0.0,0.0,1010721.2435067976,0.0,"(((NLE,HMO),SSY),HLE)"
4276595.7446646,3202127.6595623,3202127.6595623,5074468.0850871,0.0,0.0,1074468.0851023002,0.0,0.0,0.0,797872.3404225,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
3318035.6840299447,2589216.0425433526,2589216.0425433526,2989784.3723290646,0.0,0.0,400568.3298920949,0.0,0.0,0.0,0.0,0.0,0.0,328251.31233917817,"(((HLE,NLE),HMO),SSY)"
3234042.5531792003,3234042.5531792003,8152482.269117956,8258978.797840956,4918439.715938757,0.0,0.0,0.0,0.0,0.0,106496.52872299957,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)"
3744680.8510496,3744680.8510496,3361702.1276468,3361702.1276468,2489361.7021182002,0.0,0.0,0.0,0.0,2872340.4255210003,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))"
2787234.0425426,5187234.042533481,2787234.0425426,3962765.95743175,0.0,1175531.91488915,0.0,0.0,0.0,0.0,0.0,0.0,1224468.08510173,0.0,"(((SSY,NLE),HMO),HLE)"
5904255.319126501,6705673.758485157,5904255.319126501,6705673.758485157,0.0,1463829.78722848,0.0,0.0,662411.3475506743,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
1936170.2127586,3595744.6808374003,1936170.2127586,3595744.6808374003,0.0,2049052.852119873,0.0,0.0,389478.3836155413,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))"
4703170.352109787,4819148.9361519,4819148.9361519,4703170.352109787,0.0,0.0,1579349.0202067643,1695327.604248877,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))"
3528516.0382844643,4084514.9584951173,2893617.0212656003,2893617.0212656003,0.0,0.0,0.0,0.0,0.0,634899.016806098,0.0,0.0,555998.9199978872,0.0,"(((NLE,HMO),SSY),HLE)"
6308510.6382739,8882978.7233705,6308510.6382739,8797872.3403921,0.0,2489361.7021182002,0.0,0.0,0.0,0.0,0.0,0.0,85106.38297840001,0.0,"(((SSY,NLE),HMO),HLE)"
4401940.31913221,3914893.6170064,3914893.6170064,6526270.574443285,0.0,0.0,487046.70255134074,0.0,0.0,0.0,2124330.2553110765,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
3521276.5957313003,4129541.4829630316,4656704.385088688,3521276.5957313003,0.0,0.0,0.0,608264.8871253482,0.0,0.0,0.0,527162.9021256564,0.0,0.0,"(((SSY,HMO),HLE),NLE)"
3797872.3404111,3797872.3404111,6583948.556357959,6351063.8297631,2553191.489352,0.0,0.0,0.0,0.0,0.0,0.0,232884.72659485973,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
5462709.132957965,5382978.7233838,5382978.7233838,5502574.3372131325,0.0,0.0,79730.40920182469,0.0,0.0,0.0,39865.20459559319,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)"
4048706.884027168,3467798.4989229925,2872340.4255210003,2872340.4255210003,0.0,0.0,0.0,0.0,0.0,595458.0731892267,0.0,0.0,0.0,580908.3853169415,"(((NLE,HMO),HLE),SSY)"
4893150.489343109,3776012.5797728854,3259972.667008889,3259972.667008889,0.0,0.0,0.0,0.0,0.0,516039.9134022944,0.0,0.0,0.0,1117137.9095702232,"(((NLE,HMO),HLE),SSY)"
4442749.325515032,2663120.5670111566,3213011.1244558757,2663120.5670111566,0.0,0.0,0.0,0.0,549890.5572319529,0.0,0.0,0.0,0.0,1229738.2010591568,"(((HLE,HMO),NLE),SSY)"
4212765.9574308,4212765.9574308,4703003.973386384,4417031.797855556,204265.8399992238,0.0,0.0,0.0,0.0,0.0,0.0,285972.1760627431,0.0,0.0,"(((SSY,HLE),HMO),NLE)"
1808510.638291,3606916.9297735277,2524603.6085010446,1808510.638291,0.0,0.0,0.0,716092.9702100448,0.0,0.0,0.0,0.0,1082313.321272483,0.0,"(((SSY,HMO),NLE),HLE)"
