SSY,HLE,NLE,HMO,SSY-HLE,SSY-NLE,HLE-NLE,SSY-HMO,HLE-HMO,NLE-HMO,SSY-HLE-NLE,SSY-HLE-HMO,SSY-NLE-HMO,HLE-NLE-HMO,topology,simulated
6446808.5106138,6446808.5106138,4212765.9574308,4212765.9574308,474468.08510458,0.0,0.0,0.0,0.0,2708510.63828758,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
8776595.744647500,5542553.1914683,5542553.1914683,9468085.106347,0.0,0.0,3234042.5531792000,0.0,0.0,0.0,691489.3616995,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
3436170.2127529000,6148936.1701894,3436170.2127529000,6412094.263805420,0.0,2712765.9574365,0.0,0.0,0.0,0.0,263158.0936160210,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
4361702.127643,4361702.127643,5478723.404234500,6308510.6382739,1117021.2765915,0.0,0.0,0.0,0.0,0.0,829787.2340394,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
5415318.173383680,3148936.1702008,4914893.6170026,3148936.1702008,0.0,0.0,0.0,0.0,1765957.4468018,0.0,0.0,0.0,0.0,500424.5559555450,"(((HLE,HMO),NLE),SSY)",0
4276595.7446646,4265957.4467923,4276595.7446646,4265957.4467923,0.0,531914.8936150000,0.0,0.0,542553.1914873000,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
5534042.55317046,5066489.361682880,4088652.481899360,4088652.481899360,0.0,0.0,0.0,0.0,0.0,977836.8794643690,0.0,0.0,0.0,467553.191487585,"(((NLE,HMO),HLE),SSY)",0
4893617.021258,5521276.595723700,6074396.019125850,4893617.021258,0.0,0.0,0.0,627659.5744657000,0.0,0.0,0.0,553119.4229766220,0.0,0.0,"(((SSY,HMO),HLE),NLE)",0
1861702.1276525,1861702.1276525,3340425.5319022,3340425.5319022,1732691.1819083100,0.0,0.0,0.0,0.0,253967.7777649920,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
5421985.815936840,5849652.970190540,7881850.036140260,5421985.815936840,0.0,0.0,0.0,427667.1548919920,0.0,0.0,0.0,2032197.0659497200,0.0,0.0,"(((SSY,HMO),HLE),NLE)",0
8255319.1489048,8255319.1489048,9939716.311664360,10316924.668045900,1684397.162759560,0.0,0.0,0.0,0.0,0.0,377208.3562751620,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
4436170.2127491,6234867.907423120,5446808.510617600,4436170.2127491,0.0,0.0,0.0,1010638.2978685,0.0,0.0,0.0,0.0,788059.396911899,0.0,"(((SSY,HMO),NLE),HLE)",0
4641843.971258960,2670212.7659473,2670212.7659473,4641843.971258960,0.0,0.0,2059574.46807728,87943.26241455950,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
3212765.9574346,3212765.9574346,3531914.8936036,3531914.8936036,1755319.1489295,0.0,0.0,0.0,0.0,1436170.2127605,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
5446808.510617600,7414893.616993100,8542553.1914569,5446808.510617600,0.0,0.0,0.0,1968085.1063755,0.0,0.0,0.0,1127659.5744638,0.0,0.0,"(((SSY,HMO),HLE),NLE)",0
2265957.4467999,3540425.5319014400,2797872.3404149,2265957.4467999,0.0,0.0,0.0,531914.8936150000,0.0,0.0,0.0,0.0,742553.19148654,0.0,"(((SSY,HMO),NLE),HLE)",0
4446382.549983100,5116680.508491200,3702127.6595604,3702127.6595604,0.0,0.0,0.0,0.0,0.0,744254.8904227040,0.0,0.0,670297.9580825590,0.0,"(((NLE,HMO),SSY),HLE)",0
4409874.888281110,3861702.1276449,3861702.1276449,4294258.504239,0.0,0.0,432556.37659410100,0.0,0.0,0.0,0.0,0.0,0.0,115616.3842548800,"(((HLE,NLE),HMO),SSY)",0
5680851.0638082,4265957.4467923,6215619.163806170,4265957.4467923,0.0,0.0,0.0,0.0,1414893.6170159,0.0,0.0,534768.1004235000,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
3481091.336156990,2322695.0350975600,2943517.77552073,2322695.0350975600,0.0,0.0,0.0,0.0,620822.739678492,0.0,0.0,0.0,0.0,537573.56116817,"(((HLE,HMO),NLE),SSY)",0
5382978.7233838,5382978.7233838,6929078.013803460,7200459.428696040,1546099.2904196600,0.0,0.0,0.0,0.0,0.0,271381.4146798200,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
6223404.2552955,7437694.925503650,6223404.2552955,6275842.061678280,0.0,52437.806084907100,0.0,0.0,0.0,0.0,0.0,0.0,1161852.8638253700,0.0,"(((SSY,NLE),HMO),HLE)",0
4202127.6595585,4202127.6595585,6903481.528697170,4852756.167002840,650628.5072315700,0.0,0.0,0.0,0.0,0.0,0.0,2050725.3627581600,0.0,0.0,"(((SSY,HLE),HMO),NLE)",0
3829787.234028,4276595.7446646,4276595.7446646,3829787.234028,0.0,0.0,1382978.723399,1829787.2340356,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
2138297.8723323,4160880.419133130,3725036.694666700,2138297.8723323,0.0,0.0,0.0,1586738.822334400,0.0,0.0,0.0,0.0,435843.7249983440,0.0,"(((SSY,HMO),NLE),HLE)",0
4117021.276580100,6361702.1276354,3329787.2340299,3329787.2340299,0.0,0.0,0.0,0.0,0.0,787234.0425502,0.0,0.0,2244680.8510553,0.0,"(((NLE,HMO),SSY),HLE)",0
6170212.765934,3840425.5319003,6170212.765934,3840425.5319003,0.0,243228.34680758600,0.0,0.0,2573015.580841290,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
9170212.7659226,6095744.6808279,9170212.7659226,6095744.6808279,0.0,42553.191489200000,0.0,0.0,3117021.2765839000,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
3138297.8723285,5443264.561681440,3306740.276583180,3138297.8723285,0.0,0.0,0.0,168442.40478659400,0.0,0.0,0.0,0.0,2136524.285098260,0.0,"(((SSY,HMO),NLE),HLE)",0
1372340.4255267,1372340.4255267,3301418.439349160,3301418.439349160,2139616.34680038,0.0,0.0,0.0,0.0,210538.3323396260,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
3754978.0212623300,3202127.6595623,3202127.6595623,4870008.089343200,0.0,0.0,552850.3621255590,0.0,0.0,0.0,1115030.0680808700,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
10856382.978682200,11452931.542509700,5457446.8084899,5457446.8084899,0.0,0.0,0.0,0.0,0.0,5398936.17019225,0.0,0.0,596548.5685083720,0.0,"(((NLE,HMO),SSY),HLE)",0
3361702.1276468,4122669.345729020,3361702.1276468,3675225.702113690,0.0,313523.5748924260,0.0,0.0,0.0,0.0,0.0,0.0,447443.6430834060,0.0,"(((SSY,NLE),HMO),HLE)",0
4202127.6595585,4202127.6595585,4622224.960620730,6986100.934016010,420097.30148776500,0.0,0.0,0.0,0.0,0.0,2363875.972331440,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
6156028.369125540,5904255.319126500,5904255.319126500,6156028.369125540,0.0,0.0,1727659.57446152,1475886.5244624800,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
5553591.538276770,9006623.008476410,6271576.632954890,5553591.5393406000,0.0,0.0,0.0,717985.0940398250,0.0,0.0,0.0,0.0,2735046.3755215200,0.0,"(((SSY,HMO),NLE),HLE)",0
3861702.1276449,4617021.2765782,5101478.903172100,3861702.1276449,0.0,0.0,0.0,755319.1489333,0.0,0.0,0.0,484457.6260619890,0.0,0.0,"(((SSY,HMO),HLE),NLE)",0
3436170.2127529000,4159574.468069300,3436170.2127529000,4744680.8510458,0.0,723404.2553164000,0.0,0.0,0.0,0.0,585106.3829765000,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
5882978.7233819,3819148.9361557,5882978.7233819,3819148.9361557,0.0,42553.191489200000,0.0,0.0,2106382.9787154,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
3300464.9616895900,6612712.394655720,2840425.5319041,2840425.5319041,0.0,0.0,0.0,0.0,0.0,460039.4298918690,0.0,0.0,3312247.432966140,0.0,"(((NLE,HMO),SSY),HLE)",0
5393617.0212561,5393617.0212561,6968735.647845860,6265957.4467847,872340.4255286,0.0,0.0,0.0,0.0,0.0,0.0,702778.2006356270,0.0,0.0,"(((SSY,HLE),HMO),NLE)",0
4308510.6382815,4787234.042535,4308510.6382815,5329787.2340223,0.0,478723.4042535,0.0,0.0,0.0,0.0,542553.1914873000,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
4670212.7659397000,4670212.7659397000,7125531.91486654,5648936.1701913,978723.4042516,0.0,0.0,0.0,0.0,0.0,0.0,1476595.74467524,0.0,0.0,"(((SSY,HLE),HMO),NLE)",0
4936170.2127472,3999999.9999848,3999999.9999848,5946808.510615700,0.0,0.0,936170.2127624,0.0,0.0,0.0,1010638.2978685,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
7127659.574441000,5670212.7659359,5670212.7659359,7431955.755290910,0.0,0.0,1457446.8085051,0.0,0.0,0.0,304296.1813818220,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
5748354.609552630,7343364.538269970,5102836.8797678400,5102836.8797678400,0.0,0.0,0.0,0.0,0.0,645517.7296783980,0.0,0.0,1595009.9287173400,0.0,"(((NLE,HMO),SSY),HLE)",0
3127659.5744562,4152482.269133160,3127659.5744562,4574454.6935996400,0.0,1024822.6949961100,0.0,0.0,0.0,0.0,421972.42436009900,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
6278723.40423146,6140957.446785180,4968085.106364100,4968085.106364100,0.0,0.0,0.0,0.0,0.0,1172872.340421080,0.0,0.0,0.0,137765.957446285,"(((NLE,HMO),HLE),SSY)",0
3787234.0425388,7170212.765930200,3787234.0425388,7462217.185078030,0.0,3382978.7233914,0.0,0.0,0.0,0.0,292004.4190414440,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
3638297.8723266,3638297.8723266,6436170.2127415,6436170.2127415,2885799.5776486100,0.0,0.0,0.0,0.0,87927.23752094250,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
7617021.2765668,6223404.2552955,8358957.861670360,6223404.2552955,0.0,0.0,0.0,0.0,1393617.0212713,0.0,0.0,741936.5851035640,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
6180851.0638063,7074468.0850795000,7713784.622311110,6180851.0638063,0.0,0.0,0.0,893617.0212732,0.0,0.0,0.0,639316.5369124640,0.0,0.0,"(((SSY,HMO),HLE),NLE)",0
7691489.361672900,6989361.7021011,7982255.570182430,6989361.7021011,0.0,0.0,0.0,0.0,702127.6595718,0.0,0.0,290766.2087222990,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
6782838.02444231,6828398.078697460,6010638.2978495,6010638.2978495,0.0,0.0,0.0,0.0,0.0,772199.7266991930,0.0,0.0,45560.05465940130,0.0,"(((NLE,HMO),SSY),HLE)",0
5340425.5318946,5031914.8935979,5340425.5318946,5031914.8935979,0.0,914893.6170178,0.0,0.0,1223404.2553145,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
1872340.4255248,7261702.12763198,1872340.4255248,2707446.80850035,0.0,835106.38297555,0.0,0.0,0.0,0.0,0.0,0.0,4554255.3191316300,0.0,"(((SSY,NLE),HMO),HLE)",0
4117021.276580100,4893617.021258,6191489.361678600,4117021.276580100,0.0,0.0,0.0,776595.7446779,0.0,0.0,0.0,1297872.3404206,0.0,0.0,"(((SSY,HMO),HLE),NLE)",0
6135638.297849030,3978723.4042402,7378723.40422728,3978723.4042402,0.0,0.0,0.0,0.0,2156914.893608830,0.0,0.0,1243085.1063782600,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
6088955.670189630,5127659.5744486000,5127659.5744486000,5146976.354235760,0.0,0.0,19316.779489288300,0.0,0.0,0.0,0.0,0.0,0.0,941979.3157411010,"(((HLE,NLE),HMO),SSY)",0
6499999.9999753,5255319.1489162,6499999.9999753,5255319.1489162,0.0,152633.73255261100,0.0,0.0,1397314.5840372400,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
4484598.594663810,3968085.1063679,3968085.1063679,4742855.339343680,0.0,0.0,516513.4885086760,0.0,0.0,0.0,258256.7442543380,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
8564639.812733410,3181391.0808389700,3181391.0808389700,3628672.10636919,0.0,0.0,447281.0253174490,0.0,0.0,0.0,0.0,0.0,0.0,4935967.706364220,"(((HLE,NLE),HMO),SSY)",0
5680851.0638082,7351063.829759300,5680851.0638082,9308510.6382625,0.0,1670212.7659511,0.0,0.0,0.0,0.0,1957446.8085032,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
4659574.4680674,5975351.301041120,5539893.617000230,4659574.4680674,0.0,0.0,0.0,880319.1489328250,0.0,0.0,0.0,0.0,435457.6842536640,0.0,"(((SSY,HMO),NLE),HLE)",0
6978723.4042288,6978723.4042288,6251773.049976240,6251773.049976240,1774468.08509964,0.0,0.0,0.0,0.0,2501418.439352200,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
9680851.063793,9680851.063793,7255319.1489086,7255319.1489086,1457446.8085051,0.0,0.0,0.0,0.0,3882978.7233895,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
7310934.629759450,6180851.0638063,7180851.0638025,6180851.0638063,0.0,0.0,0.0,0.0,999999.9999962,0.0,0.0,0.0,0.0,130083.56574418700,"(((HLE,HMO),NLE),SSY)",0
5415069.126575170,4063829.7872186,4063829.7872186,4290113.003175190,0.0,0.0,226283.21648850200,0.0,0.0,0.0,0.0,0.0,0.0,1124956.1223361500,"(((HLE,NLE),HMO),SSY)",0
5675531.91487205,4609929.077642060,9131914.89358232,4609929.077642060,0.0,0.0,0.0,0.0,1065602.8372299900,0.0,0.0,3456382.97871027,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
7765957.446779000,6148936.1701894,8295744.68081954,6148936.1701894,0.0,0.0,0.0,0.0,1617021.2765896,0.0,0.0,529787.23404054,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
7375173.647844320,7085106.382951800,6351063.8297631,6351063.8297631,0.0,0.0,0.0,0.0,0.0,734042.5531887,0.0,0.0,0.0,290067.26499889800,"(((NLE,HMO),HLE),SSY)",0
5533426.843596000,5366251.639341310,4755319.1489181,4755319.1489181,0.0,0.0,0.0,0.0,0.0,610932.4904232100,0.0,0.0,0.0,167175.20404191800,"(((NLE,HMO),HLE),SSY)",0
8414893.6169893,5861702.127637300,8414893.6169893,5861702.127637300,0.0,120676.64787188200,0.0,0.0,2673868.137223880,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
3446808.5106252,3446808.5106252,4670212.7659397000,4670212.7659397000,1343657.201058720,0.0,0.0,0.0,0.0,120252.94553145800,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
5789617.936148210,4210809.120196770,4210809.120196770,4627979.86700369,0.0,0.0,417170.74648777600,0.0,0.0,0.0,0.0,0.0,0.0,1161638.069144520,"(((HLE,NLE),HMO),SSY)",0
4319148.9361538,7510638.297843800,7510638.297843800,4319148.9361538,0.0,0.0,4255.31914892,3195744.68083892,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
3845619.1361556000,1425531.9148882,1425531.9148882,2190002.643608700,0.0,0.0,764470.7281885840,0.0,0.0,0.0,0.0,0.0,0.0,1655616.4925469000,"(((HLE,NLE),HMO),SSY)",0
5925531.9148711,4861702.1276411,4861702.1276411,6112765.957423580,0.0,0.0,1063829.78723,0.0,0.0,0.0,187234.04255248,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
5195575.325512170,4819148.9361519,4255319.1489200000,4255319.1489200000,0.0,0.0,0.0,0.0,0.0,563829.7872319,0.0,0.0,0.0,376426.3889347400,"(((NLE,HMO),HLE),SSY)",0
3085106.382967,3875950.443602290,3085106.382967,4305015.6744517300,0.0,790844.0608480590,0.0,0.0,0.0,0.0,429065.23042390100,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
3117021.2765839000,6186605.50316798,3117021.2765839000,6042553.1914664,0.0,2925531.9148825000,0.0,0.0,0.0,0.0,0.0,0.0,144052.31127604800,0.0,"(((SSY,NLE),HMO),HLE)",0
3803202.069134490,5772348.889339770,3382978.7233914,3382978.7233914,0.0,0.0,0.0,0.0,0.0,420223.3460622330,0.0,0.0,1969146.8202052800,0.0,"(((NLE,HMO),SSY),HLE)",0
3680851.0638158,5106382.978704,3680851.0638158,5759574.46806322,0.0,1425531.9148882,0.0,0.0,0.0,0.0,653191.48935922,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
2127659.5744600000,6031914.8935941,2127659.5744600000,6031914.8935941,0.0,4091489.36168658,0.0,0.0,187234.04255248,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
2723404.2553088000,2670212.7659473,2670212.7659473,2723404.2553088000,0.0,0.0,553191.4893596,499999.9999981,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
4170212.7659416,5406005.83827733,4170212.7659416,4989361.7021087,0.0,819148.9361671,0.0,0.0,0.0,0.0,0.0,0.0,416644.1357430980,0.0,"(((SSY,NLE),HMO),HLE)",0
2606382.9787135,5342553.19146906,2606382.9787135,4276595.7446646,0.0,1670212.7659511,0.0,0.0,0.0,0.0,0.0,0.0,1065957.44680446,0.0,"(((SSY,NLE),HMO),HLE)",0
2595744.6808412,2595744.6808412,4042553.191474,5234042.5531716,1446808.5106328000,0.0,0.0,0.0,0.0,0.0,1191489.3616976,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
2372340.4255229,4257446.808494460,3170212.7659454,2372340.4255229,0.0,0.0,0.0,797872.3404225,0.0,0.0,0.0,0.0,1087234.04254906,0.0,"(((SSY,HMO),NLE),HLE)",0
4808510.6382796,4808510.6382796,7117021.2765687,7117021.2765687,2904255.3191379000,0.0,0.0,0.0,0.0,595744.6808488,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
3744680.8510496,6531914.893592200,3744680.8510496,6531914.893592200,0.0,3546808.5106248200,0.0,0.0,759574.4680822200,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
6723404.2552936,5063829.787214800,7382978.723376200,5063829.787214800,0.0,0.0,0.0,0.0,1659574.4680788,0.0,0.0,659574.4680826,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
2893617.0212656000,4116133.89360138,2893617.0212656000,3402999.051050900,0.0,509382.0301044470,0.0,0.0,0.0,0.0,0.0,0.0,713134.8422313330,0.0,"(((SSY,NLE),HMO),HLE)",0
3755319.148921900,3755319.148921900,4819148.9361519,4819148.9361519,1342506.7223353200,0.0,0.0,0.0,0.0,278676.9347861750,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
3617021.276582,3693765.704241280,3617021.276582,3645452.022326570,0.0,28430.745553083500,0.0,0.0,0.0,0.0,0.0,0.0,48313.682074284500,0.0,"(((SSY,NLE),HMO),HLE)",0
4162750.229771420,2914893.6170102,3583388.230837450,2914893.6170102,0.0,0.0,0.0,0.0,668494.613720864,0.0,0.0,0.0,0.0,579361.9985084370,"(((HLE,HMO),NLE),SSY)",0
3663562.637220120,4586169.258493210,3382978.7233914,3382978.7233914,0.0,0.0,0.0,0.0,0.0,280583.9136159550,0.0,0.0,922606.6214858560,0.0,"(((NLE,HMO),SSY),HLE)",0
7148936.1701856,7510638.297843800,7510638.297843800,7148936.1701856,0.0,0.0,882978.7234009,1244680.8510591,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
2340425.5319060000,2340425.5319060000,3627659.5744543,3946808.510623300,1287234.0425483,0.0,0.0,0.0,0.0,0.0,319148.936169,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
5765957.4467866,6619969.047847190,6468085.106358400,5765957.4467866,0.0,0.0,0.0,702127.6595718,0.0,0.0,0.0,0.0,151883.9417015510,0.0,"(((SSY,HMO),NLE),HLE)",0
3319148.9361576,5606382.978702100,3319148.9361576,5074468.0850871,0.0,1755319.1489295,0.0,0.0,0.0,0.0,0.0,0.0,531914.8936150000,0.0,"(((SSY,NLE),HMO),HLE)",0
3968085.1063679,6525951.041464560,3968085.1063679,6223404.2552955,0.0,2255319.1489276,0.0,0.0,0.0,0.0,0.0,0.0,302546.786381829,0.0,"(((SSY,NLE),HMO),HLE)",0
5755319.1489143,7338297.87231254,5755319.1489143,7010638.297845700,0.0,1255319.1489314000,0.0,0.0,0.0,0.0,0.0,0.0,327659.57446684,0.0,"(((SSY,NLE),HMO),HLE)",0
4063829.7872186,4063829.7872186,5014184.396789460,5296075.6925330700,950354.6098900060,0.0,0.0,0.0,0.0,0.0,281891.29553084400,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
4124113.4755162400,2978723.404244,5782978.72338228,2978723.404244,0.0,0.0,0.0,0.0,1145390.0712722400,0.0,0.0,1658865.2478660400,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
4441416.502110780,3627659.5744543,4245919.563813650,3627659.5744543,0.0,0.0,0.0,0.0,618259.9893593530,0.0,0.0,0.0,0.0,195496.93829712900,"(((HLE,HMO),NLE),SSY)",0
8436870.59784028,6478723.4042307,6478723.4042307,7867021.27656585,0.0,0.0,1388297.87233515,0.0,0.0,0.0,0.0,0.0,0.0,569849.3212744300,"(((HLE,NLE),HMO),SSY)",0
9974169.303153590,4895903.119130330,4861702.1276411,4861702.1276411,0.0,0.0,0.0,0.0,0.0,34200.99104242320,0.0,0.0,0.0,5078266.185087090,"(((NLE,HMO),HLE),SSY)",0
3744680.8510496,3744680.8510496,3202127.6595623,3202127.6595623,255319.1489352,0.0,0.0,0.0,0.0,797872.3404225,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
4722725.1021097100,4754470.207428740,4056737.5882824600,4056737.5882824600,0.0,0.0,0.0,0.0,0.0,697732.6191462850,0.0,0.0,0.0,-31745.10538285810,"(((NLE,HMO),HLE),SSY)",0
5361702.127639200,5361702.127639200,5067375.886150960,5067375.886150960,374468.08510496,0.0,0.0,0.0,0.0,668794.3262740540,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
3148936.1702008,3953092.553176470,3148936.1702008,3459982.7127528100,0.0,311046.54276477500,0.0,0.0,0.0,0.0,0.0,0.0,493109.8404236580,0.0,"(((SSY,NLE),HMO),HLE)",0
5159574.4680655,3957446.8084956,3957446.8084956,6659574.4680598,0.0,0.0,1202127.6595699,0.0,0.0,0.0,1499999.9999943,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
4265957.4467923,4265957.4467923,4735975.4042373200,5017986.178704340,470017.9573386400,0.0,0.0,0.0,0.0,0.0,282010.7743606310,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
1778960.1074400500,7384870.213801730,1585106.3829727,1585106.3829727,0.0,0.0,0.0,0.0,0.0,193853.72446734800,0.0,0.0,5605910.106361680,0.0,"(((NLE,HMO),SSY),HLE)",0
3914893.6170064,3914893.6170064,4146568.279771480,4496451.606365890,231674.66244592800,0.0,0.0,0.0,0.0,0.0,349883.3264880320,0.0,0.0,0.0,"(((SSY,HLE),NLE),HMO)",0
2670212.7659473,4585106.382961300,2670212.7659473,4585106.382961300,0.0,2021276.595737,0.0,0.0,106382.978723,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
6234042.5531678000,7957446.8084804,1148936.1702084,1148936.1702084,0.0,0.0,0.0,0.0,0.0,5085106.3829594,0.0,0.0,1723404.2553126,0.0,"(((NLE,HMO),SSY),HLE)",0
6202127.659550900,6202127.659550900,4804964.539343440,4804964.539343440,75796.33268056300,0.0,0.0,0.0,0.0,1472959.453185890,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
3999999.9999848,5893617.0212542,5893617.0212542,3999999.9999848,0.0,0.0,2276595.7446722,4170212.7659416,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
4805207.7627477000,4263428.170196570,3638297.8723266,3638297.8723266,0.0,0.0,0.0,0.0,0.0,625130.2981891140,0.0,0.0,0.0,541779.5918064520,"(((NLE,HMO),HLE),SSY)",0
4901649.374449460,4553191.4893444,6300042.9031675500,4553191.4893444,0.0,0.0,0.0,0.0,348457.88457314400,0.0,0.0,1398393.5297819200,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
6836879.432952740,8104255.31911814,7603723.404226430,6836879.432952740,0.0,0.0,0.0,766843.9715928310,0.0,0.0,0.0,0.0,500531.914891715,0.0,"(((SSY,HMO),NLE),HLE)",0
4159574.468069300,7757446.80848116,6946808.5106119,4159574.468069300,0.0,0.0,0.0,2787234.0425426,0.0,0.0,0.0,0.0,810638.29786926,0.0,"(((SSY,HMO),NLE),HLE)",0
5542553.1914683,5542553.1914683,9478723.4042193,9478723.4042193,4191418.187218120,0.0,0.0,0.0,0.0,255247.9744671150,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
5078014.184023260,3797872.3404111,5949468.085083780,3797872.3404111,0.0,0.0,0.0,0.0,1280141.8436121600,0.0,0.0,871453.9007413690,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
4999999.999981,4999999.999981,7711116.675502610,7074468.0850795000,2074468.0850985,0.0,0.0,0.0,0.0,0.0,0.0,636648.5904231130,0.0,0.0,"(((SSY,HLE),HMO),NLE)",0
7840425.5318851,7840425.5318851,5209219.858490840,5209219.858490840,410244.9484026960,0.0,0.0,0.0,0.0,3041450.6223288700,0.0,0.0,0.0,0.0,"((SSY,HLE),(NLE,HMO))",0
6007978.723381430,4794326.241471140,6728310.635080820,4794326.241471140,0.0,0.0,0.0,0.0,1213652.4819102800,0.0,0.0,720331.9119121560,0.0,0.0,"(((HLE,HMO),SSY),NLE)",0
3436170.2127529000,3609788.9521139400,3436170.2127529000,3696598.3223263800,0.0,173618.73946742500,0.0,0.0,0.0,0.0,86809.36971243610,0.0,0.0,0.0,"(((SSY,NLE),HLE),HMO)",0
3659853.2606243900,5553191.4893406,5553191.4893406,3659853.2606243900,0.0,0.0,293951.5719137770,2187289.8010555200,0.0,0.0,0.0,0.0,0.0,0.0,"((SSY,HMO),(HLE,NLE))",0
5851063.829765000,7237413.479759730,5851063.829765000,6882978.7233781,0.0,1031914.8936131,0.0,0.0,0.0,0.0,0.0,0.0,354434.75691354700,0.0,"(((SSY,NLE),HMO),HLE)",0
3734042.553177300,3351063.8297745,3734042.553177300,3351063.8297745,0.0,340425.53191360000,0.0,0.0,723404.2553164000,0.0,0.0,0.0,0.0,0.0,"((SSY,NLE),(HLE,HMO))",0
8019404.988267400,4090950.843601480,4635958.362748340,4090950.843601480,0.0,0.0,0.0,0.0,545007.5198915460,0.0,0.0,0.0,0.0,3383446.6255190600,"(((HLE,HMO),NLE),SSY)",0
3531058.3627525400,2840425.5319041,2840425.5319041,4499486.080833970,0.0,0.0,690632.8303165250,0.0,0.0,0.0,968427.7189324900,0.0,0.0,0.0,"(((HLE,NLE),SSY),HMO)",0
